CustomerID,Name,Age,Gender,Country,SignupDate,OrderDate,PurchaseAmount,Quantity
CUST1439,Jessica Williams,52,Male,UK,2020-01-10,2022-10-24,466.77,5
CUST1091,Robert Martin,23,Female,India,2021-11-26,2022-11-23,344.49,6
CUST1088,Mary Anderson,54,Male,UK,2022-08-17,2022-08-04,76.62,1
CUST1450,Patricia Garcia,50,Male,UK,2021-10-24,2023-12-01,155.15,3
CUST1717,Charles Martinez,39,Male,USA,2020-04-15,2024-02-23,766.51,2
CUST1102,Mary Hernandez,50,Female,India,2021-05-02,2023-06-28,272.22,6
CUST1238,Thomas Williams,24,Female,Canada,2019-08-10,2023-01-04,683.28,6
CUST1246,Karen Thomas,41,Female,USA,2018-11-08,2023-06-27,305.37,3
CUST1157,Susan Rodriguez,48,Male,UK,2020-04-24,2024-10-07,250.68,6
CUST1479,Patricia Johnson,46,Female,USA,2018-02-26,2024-01-17,103.27,6
CUST1645,Michael Thomas,40,Female,UK,2021-01-12,2024-05-09,723.11,4
CUST1887,James Jones,24,Male,USA,2019-06-03,2024-04-25,17.62,6
CUST1863,James Johnson,31,Male,UK,2018-04-22,2022-07-27,671.85,15
CUST1018,John Davis,28,Female,India,2020-10-26,2024-09-10,116.09,2
CUST1744,Thomas Thomas,73,Unknown,UK,2021-01-10,2023-05-24,495.93,3
CUST1121,Karen Thomas,59,Male,Canada,2018-10-16,2024-11-24,547.77,6
CUST1877,Thomas Wilson,46,Male,Canada,2019-07-19,2023-12-22,464.3,3
CUST1433,Sarah Smith,20,Female,USA,2021-08-11,2023-08-02,530.93,3
CUST1942,William Rodriguez,60,Male,USA,2022-03-26,2022-11-22,446.79,8
CUST1311,Patricia Davis,38,Male,USA,2020-10-04,2022-01-02,132.44,4
CUST1798,Linda Rodriguez,29,Male,USA,2021-03-02,2024-05-03,734.8,3
CUST1876,Barbara Martinez,27,Female,USA,2022-11-15,2024-07-02,445.84,7
CUST1546,David Garcia,74,Female,Canada,2021-02-11,2024-10-15,596.03,1
CUST1181,Robert Wilson,46,Male,USA,2018-03-25,2024-12-13,258.46,5
CUST1184,James Jackson,18,Male,USA,2018-07-17,2024-12-17,327.8,9
CUST1406,Jennifer Martinez,22,Male,USA,2020-02-23,2023-03-28,505.55,9
CUST1719,Robert Martin,36,Female,UK,2018-02-14,2024-03-19,620.39,8
CUST1606,Mary Jackson,100,Female,India,2022-09-03,2023-09-13,224.48,3
CUST1692,David Davis,69,Male,USA,2019-12-13,2022-01-20,678.97,6
CUST1520,Michael Jackson,41,Male,USA,2019-04-10,2022-05-24,448.06,1
CUST1380,Karen Brown,25,Male,India,2019-07-22,2022-12-06,531.78,8
CUST1410,Robert Anderson,29,Male,India,2018-11-11,2022-06-15,105.98,6
CUST1634,John Wilson,34,Male,India,2018-12-26,2024-09-01,239.62,7
CUST1369,John Jones,44,Female,USA,2022-07-20,2023-09-14,188.34,1
CUST1852,Thomas Wilson,64,Male,USA,2022-03-27,2022-11-16,84.39,7
CUST1874,Joseph Wilson,52,Male,UK,2019-11-12,2023-07-14,360.68,6
CUST1793,Karen Johnson,27,Unknown,UK,2018-04-12,2024-05-10,250.75,5
CUST1078,Linda Brown,53,Female,USA,2020-10-08,2024-10-20,529.69,1
CUST1573,Elizabeth Garcia,53,Female,UK,2021-11-16,2023-07-03,739.22,9
CUST1637,Richard Johnson,41,Female,India,2019-01-07,2024-07-09,76.04,7
CUST1607,Charles Miller,18,Unknown,India,2022-12-24,2023-04-10,145.18,15
CUST1834,Richard Garcia,43,Male,USA,2020-02-08,2022-07-04,122.5,6
CUST1068,Linda Thomas,47,Unknown,UK,2022-04-21,2024-08-23,102.17,15
CUST1872,Mary Jackson,19,Female,India,2021-05-22,2023-12-08,282.67,8
CUST1416,Jennifer Moore,54,Male,USA,2019-07-10,2022-05-27,594.49,1
CUST1782,James Jones,28,Female,India,2021-07-25,2023-09-24,306.47,7
CUST1561,Linda Thomas,66,Male,USA,2018-05-25,2024-10-26,422.64,6
CUST1067,Sarah Lopez,43,Male,UK,2022-02-15,2024-12-22,659.71,2
CUST1536,Richard Martin,51,Female,India,2021-08-15,2024-02-10,675.69,7
CUST1077,Sarah Johnson,53,Unknown,UK,2018-07-12,2024-01-10,466.56,8
CUST1638,John Martinez,46,Female,India,2019-11-09,2022-02-14,244.55,7
CUST1559,Thomas Wilson,64,Female,USA,2019-06-06,2022-08-06,653.35,1
CUST1800,Patricia Moore,56,Female,UK,2022-01-19,2022-12-15,511.6,1
CUST1690,Jennifer Jones,64,Female,India,2019-05-26,2023-02-27,382.68,10
CUST1998,William Johnson,24,Male,USA,2021-01-16,2023-09-04,752.33,4
CUST1986,Thomas Martinez,60,Male,India,2022-04-18,2022-04-13,528.32,6
CUST1913,Barbara Anderson,100,Female,USA,2022-01-10,2022-03-28,757.97,6
CUST1735,Barbara Moore,100,Unknown,USA,2020-09-07,2024-07-28,137.51,7
CUST1490,Robert Thomas,26,Unknown,India,2018-12-07,2023-01-24,301.77,10
CUST1885,Karen Smith,19,Female,UK,2019-08-13,2022-12-22,275.15,7
CUST1605,William Moore,75,Female,India,2018-07-03,2023-09-17,226.58,5
CUST1363,Linda Martin,28,Female,UK,2018-06-07,2023-10-26,196.56,2
CUST1069,Elizabeth Thomas,33,Unknown,USA,2021-08-12,2024-12-24,527.39,10
CUST1548,Mary Davis,56,Female,Canada,2020-03-09,2024-01-17,237.88,6
CUST1160,James Anderson,31,Female,USA,2020-12-03,2024-08-05,530.34,7
CUST1011,Mary Davis,100,Female,USA,2022-04-09,2022-09-05,383.65,2
CUST1144,Barbara Taylor,47,Male,USA,2021-06-07,2023-07-02,22.81,10
CUST1517,James Taylor,61,Male,USA,2019-09-27,2023-06-07,169.0,4
CUST1427,Linda Wilson,38,Male,India,2018-09-05,2023-12-10,400.03,8
CUST1639,Jessica Thomas,68,Male,Canada,2021-06-23,2022-09-26,537.69,6
CUST1176,Richard Miller,70,Male,India,2020-06-27,2023-09-19,393.42,1
CUST1440,John Jackson,48,Female,USA,2020-02-21,2024-05-14,327.82,8
CUST1521,Jennifer Rodriguez,19,Male,UK,2018-06-07,2023-04-12,753.52,10
CUST1914,Joseph Gonzalez,28,Female,India,2022-10-10,2022-10-04,499.23,5
CUST1990,Richard Miller,34,Male,India,2018-02-06,2023-03-17,740.52,1
CUST1231,John Jones,58,Female,UK,2021-08-13,2022-09-07,714.69,9
CUST1210,David Garcia,28,Male,India,2018-06-20,2024-01-14,353.02,15
CUST1640,David Smith,47,Male,India,2020-02-26,2023-09-24,755.23,8
CUST1143,Michael Miller,25,Female,USA,2022-12-07,2022-09-11,431.58,5
CUST1753,Joseph Lopez,18,Female,UK,2018-06-09,2024-05-02,324.65,5
CUST1519,Joseph Martin,48,Female,USA,2021-04-13,2022-06-01,448.21,8
CUST1348,Elizabeth Thomas,62,Female,UK,2022-07-17,2024-04-20,586.49,2
CUST1298,Barbara Hernandez,49,Female,USA,2021-10-10,2024-03-28,743.57,10
CUST1428,Karen Martinez,71,Female,USA,2022-07-10,2022-02-27,300.28,6
CUST1612,Richard Martin,27,Male,UK,2019-08-21,2022-12-17,648.31,7
CUST1976,Thomas Brown,32,Female,USA,2021-06-22,2024-08-26,412.01,7
CUST1985,William Smith,20,Male,India,2019-07-01,2022-02-26,720.6,1
CUST1008,Thomas Garcia,24,Female,Canada,2022-10-07,2023-03-18,396.0,6
CUST1156,James Martinez,67,Male,Canada,2022-04-19,2024-07-06,222.04,3
CUST1539,Joseph Smith,62,Female,UK,2020-12-13,2023-01-01,734.54,8
CUST1506,Joseph Lopez,46,Male,USA,2018-05-22,2022-02-27,184.71,6
CUST1436,David Gonzalez,40,Female,UK,2020-01-22,2022-04-21,729.21,5
CUST1266,Jessica Hernandez,60,Male,USA,2020-10-03,2023-08-15,251.48,10
CUST1461,Jessica Brown,73,Male,USA,2020-02-07,2022-03-24,533.88,1
CUST1576,Charles Wilson,58,Female,USA,2018-02-08,2023-05-23,306.54,2
CUST1338,Jessica Jones,32,Male,UK,2018-05-14,2024-11-07,1209.29,10
CUST1255,Elizabeth Anderson,61,Male,USA,2019-12-17,2023-01-14,112.75,5
CUST1947,William Martinez,32,Male,India,2022-10-25,2024-06-27,447.43,4
CUST1665,Michael Williams,49,Male,USA,2018-11-07,2023-04-16,653.06,9
CUST1560,Jennifer Miller,75,Female,India,2022-02-28,2022-05-03,60.77,6
CUST1208,David Anderson,47,Male,USA,2018-06-09,2024-01-02,341.53,7
CUST1287,Joseph Gonzalez,34,Male,UK,2022-02-18,2024-05-11,765.8,10
CUST1001,Michael Moore,46,Female,USA,2018-03-23,2023-05-05,275.91,2
CUST1341,Susan Martinez,21,Unknown,USA,2021-11-15,2024-09-04,750.9,3
CUST1269,James Taylor,70,Female,USA,2022-04-02,2024-09-16,186.41,5
CUST1265,Jennifer Garcia,71,Female,USA,2018-03-22,2024-08-21,63.22,10
CUST1862,Thomas Taylor,50,Female,Canada,2018-04-04,2022-04-23,170.85,10
CUST1095,Karen Jones,21,Female,UK,2022-02-23,2023-02-25,725.19,7
CUST1042,Sarah Smith,30,Male,USA,2021-08-18,2024-08-21,23.62,7
CUST1843,Richard Miller,63,Female,UK,2020-08-12,2022-06-01,255.32,9
CUST1398,Joseph Wilson,39,Male,UK,2022-03-26,2024-09-28,687.01,4
CUST1875,David Hernandez,26,Unknown,USA,2019-04-23,2024-04-28,443.08,7
CUST1628,Charles Thomas,47,Female,USA,2020-01-12,2023-09-07,583.29,2
CUST1045,Jennifer Martinez,47,Unknown,USA,2020-01-02,2024-03-21,19.69,8
CUST1161,John Anderson,48,Female,India,2022-12-14,2023-12-26,206.1,3
CUST1727,William Brown,69,Male,Canada,2019-12-03,2022-09-11,591.06,2
CUST1629,David Wilson,50,Male,India,2019-01-19,2023-10-28,129.71,2
CUST1288,William Anderson,54,Female,USA,2019-06-25,2024-08-19,213.68,4
CUST1589,Elizabeth Williams,44,Female,USA,2018-02-24,2022-03-19,235.82,1
CUST1938,James Miller,41,Female,India,2022-04-24,2023-10-26,606.79,10
CUST1575,James Lopez,54,Male,Canada,2019-07-14,2022-02-12,51.45,6
CUST1850,John Lopez,18,Female,Canada,2018-12-20,2023-12-25,180.01,9
CUST1315,James Martin,67,Male,UK,2018-11-18,2022-09-22,131.76,7
CUST1935,Sarah Johnson,27,Female,USA,2021-01-12,2024-01-04,17.0,3
CUST1230,David Garcia,49,Female,Canada,2019-06-21,2022-08-09,143.2,8
CUST1809,Jessica Jones,22,Female,USA,2021-03-28,2024-05-19,356.23,9
CUST1698,David Johnson,53,Female,USA,2018-04-16,2024-10-23,65.9,10
CUST1868,John Williams,57,Female,India,2019-08-20,2024-09-25,582.68,15
CUST1711,Charles Williams,57,Unknown,UK,2018-08-06,2023-05-28,507.97,10
CUST1076,Richard Wilson,38,Female,UK,2020-06-05,2022-02-27,86.29,3
CUST1633,Joseph Jones,54,Female,USA,2020-05-13,2024-11-05,677.42,6
CUST1247,Jessica Jones,65,Female,USA,2020-10-07,2022-07-07,160.56,7
CUST1819,Michael Miller,69,Unknown,UK,2021-05-17,2023-01-01,326.24,6
CUST1824,Jessica Anderson,72,Unknown,India,2019-10-26,2023-08-16,528.54,10
CUST1476,Karen Anderson,36,Female,UK,2020-08-26,2024-04-10,111.99,10
CUST1670,Charles Rodriguez,52,Male,UK,2019-10-23,2023-07-04,704.83,4
CUST1085,Elizabeth Hernandez,67,Male,USA,2022-11-04,2023-06-24,125.69,10
CUST1469,William Jackson,50,Male,USA,2021-03-26,2023-01-03,245.14,8
CUST1225,Jessica Williams,35,Female,UK,2020-11-23,2022-03-17,646.29,10
CUST1774,David Martinez,19,Unknown,UK,2019-05-12,2022-08-11,480.67,1
CUST1331,William Johnson,18,Male,UK,2020-11-28,2022-01-10,310.75,2
CUST1588,Mary Lopez,33,Female,Canada,2021-03-15,2023-09-10,421.27,4
CUST1475,Jessica Brown,59,Female,India,2021-01-06,2024-04-16,411.03,6
CUST1936,David Davis,69,Male,USA,2021-08-16,2022-03-13,110.29,2
CUST1915,James Martinez,64,Male,USA,2018-06-07,2023-12-12,526.36,1
CUST1599,Susan Miller,68,Male,Canada,2022-10-06,2024-11-21,114.51,6
CUST1421,Jessica Wilson,28,Male,USA,2019-09-08,2024-10-23,733.66,3
CUST1687,Jennifer Jones,60,Male,USA,2022-12-23,2023-08-10,767.68,5
CUST1182,John Davis,56,Female,USA,2018-11-10,2024-10-17,243.48,15
CUST1617,Jennifer Wilson,60,Female,India,2020-06-04,2023-11-12,571.93,1
CUST1332,David Thomas,52,Male,USA,2019-09-15,2022-04-17,320.79,6
CUST1438,David Gonzalez,38,Male,USA,2021-02-23,2023-08-17,246.62,4
CUST1922,Karen Hernandez,71,Male,USA,2022-03-27,2024-07-03,792.5,9
CUST1005,John Miller,54,Female,USA,2021-07-21,2022-05-05,435.79,7
CUST1529,James Thomas,66,Male,UK,2019-04-24,2023-04-17,374.51,6
CUST1234,Michael Smith,28,Male,UK,2018-07-21,2024-10-02,526.32,6
CUST1486,Sarah Jackson,71,Female,Canada,2021-09-04,2023-05-21,607.68,8
CUST1951,Joseph Martin,27,Male,India,2021-03-26,2022-04-11,206.52,4
CUST1497,James Taylor,34,Male,USA,2018-09-06,2022-03-09,762.21,1
CUST1884,David Garcia,100,Female,UK,2021-07-11,2023-12-25,273.01,6
CUST1945,William Taylor,30,Female,USA,2021-11-16,2023-07-13,153.07,1
CUST1106,Barbara Gonzalez,20,Male,Canada,2021-06-12,2022-10-05,523.15,2
CUST1443,Linda Gonzalez,27,Male,USA,2019-05-15,2024-07-14,225.44,6
CUST1488,Thomas Jackson,67,Female,India,2018-03-23,2023-02-03,112.75,2
CUST1646,James Wilson,47,Male,USA,2020-09-27,2023-03-19,779.06,7
CUST1012,Patricia Wilson,44,Female,Canada,2018-11-21,2022-07-24,96.32,9
CUST1738,Karen Jones,55,Female,USA,2022-05-26,2023-09-24,372.54,10
CUST1726,Barbara Miller,54,Female,Canada,2021-09-05,2023-02-23,351.49,3
CUST1190,William Williams,25,Unknown,Canada,2018-03-08,2023-02-15,255.45,8
CUST1996,John Jones,56,Male,UK,2018-02-09,2023-02-06,72.28,15
CUST1832,Linda Jones,57,Female,USA,2020-01-13,2023-09-14,117.53,1
CUST1282,Jennifer Lopez,48,Female,UK,2022-06-25,2024-03-28,362.81,3
CUST1029,Joseph Wilson,54,Male,Canada,2021-08-13,2022-11-23,689.75,7
CUST1169,Sarah Garcia,26,Male,UK,2021-10-02,2022-08-05,771.42,8
CUST1180,David Lopez,26,Female,USA,2019-11-22,2022-09-19,139.65,4
CUST1100,Thomas Taylor,42,Female,USA,2021-06-09,2023-02-12,506.32,6
CUST1197,Richard Anderson,53,Male,USA,2021-02-26,2022-01-02,660.7,2
CUST1495,Sarah Brown,23,Male,India,2022-10-25,2024-09-07,24.74,9
CUST1647,Mary Jackson,58,Female,Canada,2019-07-11,2023-04-04,508.84,5
CUST1044,Patricia Moore,62,Male,USA,2019-12-16,2024-10-25,667.78,6
CUST1983,William Taylor,51,Male,UK,2018-08-24,2024-08-02,331.8,2
CUST1710,Elizabeth Jackson,71,Female,USA,2021-08-01,2022-08-02,677.02,1
CUST1373,Charles Rodriguez,18,Male,India,2018-11-10,2023-08-03,682.64,3
CUST1678,John Martinez,47,Male,USA,2020-10-04,2023-05-01,668.95,15
CUST1981,James Garcia,44,Male,India,2020-03-02,2022-09-20,726.77,7
CUST1648,Sarah Garcia,31,Male,USA,2018-07-01,2022-10-23,29.98,8
CUST1797,Thomas Davis,41,Male,UK,2018-06-17,2023-09-18,54.22,4
CUST1847,Richard Rodriguez,41,Female,UK,2020-06-08,2024-06-03,663.68,9
CUST1460,Mary Miller,32,Male,USA,2021-05-06,2023-02-16,791.17,8
CUST1908,Michael Anderson,66,Female,USA,2019-01-21,2022-11-27,43.32,3
CUST1413,William Miller,47,Unknown,India,2018-09-13,2023-06-20,295.24,7
CUST1131,Linda Smith,33,Female,USA,2020-06-10,2023-11-12,1209.29,7
CUST1039,Mary Lopez,60,Female,USA,2022-11-11,2023-08-04,512.11,3
CUST1434,Jessica Wilson,63,Female,India,2018-10-22,2024-09-22,684.94,7
CUST1215,Mary Taylor,51,Male,USA,2021-03-06,2022-03-02,549.67,3
CUST1566,Mary Jones,23,Female,Canada,2022-08-06,2022-08-22,144.64,2
CUST1762,Jessica Jones,38,Female,India,2021-11-19,2023-12-04,16.24,6
CUST1474,Charles Martin,36,Male,India,2021-08-17,2022-12-02,259.52,7
CUST1456,Joseph Williams,47,Male,UK,2021-11-07,2024-07-24,450.03,15
CUST1811,Michael Rodriguez,65,Male,USA,2018-11-14,2023-08-26,57.63,6
CUST1816,Robert Miller,31,Female,USA,2018-01-18,2022-09-12,259.12,4
CUST1035,Charles Jackson,23,Female,USA,2021-03-02,2023-06-07,611.37,7
CUST1827,Richard Johnson,29,Male,USA,2018-04-06,2023-01-19,281.68,10
CUST1911,Barbara Taylor,71,Male,USA,2022-05-11,2023-05-13,366.8,9
CUST1309,Jennifer Miller,34,Female,USA,2018-12-08,2023-04-24,590.9,4
CUST1276,Elizabeth Williams,56,Female,India,2019-04-27,2024-03-26,413.54,6
CUST1636,Richard Hernandez,18,Female,USA,2021-02-09,2022-09-05,178.64,10
CUST1654,Joseph Thomas,43,Male,UK,2019-04-22,2023-02-19,172.61,7
CUST1835,James Brown,51,Male,USA,2022-08-08,2023-02-18,705.38,6
CUST1844,Elizabeth Moore,43,Male,USA,2018-02-23,2023-03-23,323.44,2
CUST1393,Barbara Wilson,47,Male,USA,2018-09-04,2024-09-08,530.87,4
CUST1107,James Garcia,42,Unknown,USA,2020-05-23,2022-10-10,117.23,3
CUST1999,John Hernandez,59,Male,Canada,2018-08-07,2022-12-27,14.18,5
CUST1524,Thomas Lopez,47,Male,UK,2020-09-23,2024-08-16,514.1,1
CUST1784,David Lopez,60,Female,India,2022-09-13,2023-08-25,740.39,3
CUST1047,Linda Brown,44,Male,USA,2022-07-15,2023-10-14,57.58,2
CUST1954,John Garcia,62,Unknown,USA,2020-02-17,2023-03-10,230.03,4
CUST1203,Charles Smith,40,Male,India,2019-08-18,2022-08-02,1209.29,6
CUST1631,Linda Miller,56,Male,USA,2022-11-16,2022-03-25,775.47,2
CUST1021,Barbara Jackson,45,Male,USA,2020-06-26,2023-04-22,289.41,7
CUST1402,Jennifer Lopez,63,Male,Canada,2018-07-23,2024-01-10,561.46,10
CUST1083,Robert Gonzalez,32,Unknown,India,2020-02-13,2023-01-15,464.85,7
CUST1130,James Hernandez,54,Male,USA,2022-11-13,2024-06-03,155.98,6
CUST1415,Susan Jones,56,Male,USA,2019-05-16,2022-10-25,333.47,7
CUST1895,Robert Hernandez,73,Male,UK,2020-01-14,2022-10-06,319.12,6
CUST1841,William Lopez,40,Female,USA,2020-08-26,2023-08-23,136.87,9
CUST1741,Sarah Garcia,49,Male,USA,2019-07-20,2024-12-27,1209.29,6
CUST1286,William Gonzalez,43,Female,India,2019-09-01,2022-09-10,654.26,4
CUST1123,Thomas Miller,60,Female,India,2021-06-06,2024-06-18,695.45,5
CUST1033,Mary Miller,42,Male,USA,2022-07-16,2023-05-25,763.21,9
CUST1787,James Martin,59,Female,India,2022-04-28,2023-06-24,750.34,6
CUST1516,Linda Jones,21,Male,UK,2022-07-17,2023-10-18,253.85,6
CUST1923,Patricia Jackson,47,Unknown,Canada,2019-12-08,2023-02-11,322.02,7
CUST1019,Sarah Jones,56,Male,Canada,2020-04-22,2024-08-09,344.62,1
CUST1980,Richard Garcia,47,Female,USA,2020-08-05,2024-12-14,603.7,3
CUST1219,Elizabeth Rodriguez,72,Male,USA,2019-05-24,2023-05-24,80.54,7
CUST1891,Jennifer Gonzalez,55,Female,India,2021-09-21,2022-07-09,429.14,5
CUST1579,Jennifer Gonzalez,19,Female,India,2022-09-16,2024-10-18,173.9,2
CUST1481,Jessica Hernandez,28,Male,UK,2020-12-25,2023-11-22,605.27,4
CUST1661,John Moore,49,Male,UK,2020-12-15,2024-02-27,91.17,1
CUST1224,Barbara Anderson,47,Female,Canada,2022-10-13,2022-09-22,479.08,2
CUST1759,Michael Jones,42,Female,USA,2020-03-19,2023-04-27,167.39,5
CUST1092,Elizabeth Garcia,39,Female,USA,2019-03-05,2023-02-17,702.35,10
CUST1151,Mary Williams,35,Unknown,India,2018-03-28,2022-04-19,573.04,2
CUST1317,Thomas Martin,34,Male,UK,2019-10-23,2022-04-21,667.34,1
CUST1448,Richard Martinez,62,Female,USA,2018-09-28,2023-07-01,735.16,4
CUST1803,Jennifer Miller,66,Male,USA,2020-09-10,2024-08-04,176.13,6
CUST1745,Robert Martinez,31,Female,India,2022-05-16,2022-06-24,574.91,6
CUST1522,Susan Williams,74,Male,USA,2019-04-18,2024-06-11,203.19,15
CUST1279,Susan Lopez,62,Unknown,UK,2019-08-26,2023-10-26,211.07,2
CUST1583,William Jones,45,Male,India,2020-05-13,2023-08-03,752.76,4
CUST1764,Karen Hernandez,43,Female,USA,2019-09-04,2023-05-19,139.58,5
CUST1349,Jessica Martin,63,Female,UK,2022-06-09,2022-10-19,509.17,3
CUST1927,Mary Thomas,49,Female,UK,2018-05-23,2023-09-25,473.83,8
CUST1400,James Wilson,20,Female,Canada,2022-01-14,2023-12-27,200.0,1
CUST1704,Barbara Moore,59,Male,India,2020-06-23,2022-06-14,170.81,9
CUST1257,Thomas Williams,28,Female,India,2022-07-03,2022-04-22,241.92,10
CUST1944,Joseph Moore,34,Male,UK,2018-07-27,2022-02-07,369.26,10
CUST1851,Elizabeth Hernandez,69,Unknown,UK,2019-09-22,2022-10-02,621.95,2
CUST1072,James Rodriguez,27,Male,India,2020-03-04,2022-01-12,22.47,3
CUST1195,Patricia Jones,46,Female,UK,2021-02-18,2022-08-10,104.73,5
CUST1483,Susan Johnson,20,Male,India,2018-11-23,2023-07-22,257.82,5
CUST1855,James Hernandez,19,Female,USA,2019-04-21,2022-09-07,549.71,6
CUST1137,Richard Taylor,32,Male,USA,2018-05-15,2024-07-27,283.47,2
CUST1772,Thomas Lopez,63,Female,India,2020-02-26,2023-09-25,73.21,6
CUST1550,John Miller,100,Male,USA,2018-03-19,2022-09-03,256.06,4
CUST1462,Thomas Jackson,22,Male,USA,2021-11-04,2022-05-22,476.37,6
CUST1201,Jessica Lopez,50,Female,UK,2020-03-01,2024-04-01,1209.29,10
CUST1312,Jennifer Thomas,57,Female,USA,2018-01-12,2024-09-26,193.81,6
CUST1290,Jessica Hernandez,75,Female,USA,2019-08-24,2022-12-08,170.19,10
CUST1189,James Johnson,18,Male,USA,2021-06-13,2022-01-18,206.13,6
CUST1763,David Brown,40,Female,USA,2021-09-06,2023-10-15,384.12,6
CUST1112,Jennifer Jackson,27,Male,Canada,2022-12-20,2024-01-27,759.35,5
CUST1949,Jennifer Davis,18,Male,Canada,2020-07-19,2023-04-08,332.74,3
CUST1183,Jessica Gonzalez,49,Male,India,2018-06-11,2023-10-14,146.49,2
CUST1250,Robert Jones,62,Unknown,UK,2022-06-23,2022-04-20,737.74,3
CUST1823,David Smith,20,Male,UK,2018-09-13,2022-02-01,82.78,2
CUST1940,Elizabeth Moore,37,Female,India,2021-07-25,2023-06-03,430.86,2
CUST1391,Richard Garcia,47,Female,USA,2018-01-06,2024-11-19,647.86,3
CUST1904,Joseph Gonzalez,56,Female,USA,2020-02-09,2023-04-23,473.32,1
CUST1730,Karen Miller,20,Female,Canada,2020-10-13,2024-06-16,674.15,8
CUST1554,Jessica Gonzalez,43,Female,UK,2021-05-21,2023-01-04,138.27,5
CUST1366,Michael Hernandez,68,Female,UK,2020-02-19,2024-09-13,59.3,1
CUST1535,Elizabeth Wilson,60,Female,USA,2022-10-10,2024-12-22,15.88,2
CUST1919,Mary Jackson,45,Unknown,Canada,2021-04-23,2023-06-03,383.26,6
CUST1211,Michael Miller,53,Unknown,UK,2020-05-08,2022-07-19,295.05,5
CUST1537,Karen Garcia,29,Female,India,2021-11-06,2023-12-02,134.77,9
CUST1175,Richard Taylor,62,Female,India,2021-06-19,2024-02-24,560.86,9
